,mean_uAx,mean_uAy,mean_uAz,mean_uRx,mean_uRy,mean_uRz,sd_uAx,sd_uAy,sd_uAz,sd_uRx,sd_uRy,sd_uRz,iqr_uAx,iqr_uAy,iqr_uAz,iqr_uRx,iqr_uRy,iqr_uRz,min_uAx,min_uAy,min_uAz,min_uRx,min_uRy,min_uRz,max_uAx,max_uAy,max_uAz,max_uRx,max_uRy,max_uRz
0,-0.1913100622924224,-0.09134520302185808,-0.05409295553238909,-0.10740542828692509,-0.11938199713598788,-0.09822156429444627,0.9361579857550157,0.9328326085729239,1.1711130411606554,0.9844341146232424,0.7888539711896625,0.870548604537751,0.8645623958227813,0.843264850613337,0.6469188220571157,1.0584216318293267,0.6821190248470986,1.0306241414802368,-0.059428764545495005,-0.07713524923158115,0.02049863828982849,-0.8343770616010224,-0.961301115378855,-1.677503598756246,-0.03609592023953101,0.022153449942733713,0.12127666795175802,0.017850939645180048,0.9160827048421485,1.7570579868485952
1,-0.08230148812201116,0.022723481965804464,0.06618626384404501,0.13945258397099589,0.15730092772188403,0.08276081032440284,1.05926374530763,1.0152441579596312,1.1915587395863168,1.0827115964624772,0.9433252561308931,0.9219889599812422,1.1559815568972762,1.4150637294796269,1.2707383903119875,1.0653149666232458,1.255139797835795,1.4144808852571786,-1.677503598756246,-1.276377254092014,0.4108687072101764,-0.2217657876954998,-2.5724257406474043,-1.74187577205426,1.7570579868485952,0.6024958966166042,0.505689414921647,1.3638747381183087,2.0843797317932538,2.650821760582719
2,-0.061714628046512135,0.011121287567794381,0.06538717071538745,0.23896844225302136,0.2886131211967565,0.1579977576143236,0.8878779004614478,0.7822657207823137,0.9346374678208881,1.0427734118475154,0.9695211074754648,0.9395631766797959,0.8708165768187838,1.0404605348434477,1.2627308838710571,1.0465302930195615,1.3633217511012445,1.114445643795476,-1.74187577205426,-1.3616000542166347,0.27467770817607445,0.07378357351337746,-1.6027061120449286,-1.154583116438188,2.650821760582719,0.8073615792462737,0.46795970923540736,0.5702270693849516,1.4221241083005733,2.1651345404550297
3,0.06897722531391949,0.002638497616996673,0.0011010037176984603,0.11920366777496826,0.22420938976465674,0.16581905484193185,0.9154858319195182,0.8666692076970139,0.9926705168883521,1.0332265891157006,1.1138547436180335,1.095200461274574,0.7174002833298315,0.9590822629413625,1.375593153411237,1.4871457552989558,1.374387652239827,1.237876646038874,-1.154583116438188,-1.6081669904995162,-0.13306788309977852,0.36784360423463996,-1.534196909614652,-1.7468402070129758,2.1651345404550297,0.875870781676551,0.49592602616950626,0.5233958996077331,1.8032272319646518,1.9480232515938605
4,0.11985959816565296,0.11529569922547989,0.06583692948188652,0.004678634287764775,0.009521214504256513,0.052092507549783035,1.0215565252369012,0.9988319658092999,0.9869371671679626,0.9696673031674222,1.1121493935072087,1.0534059520810137,0.9807219474671378,1.258965234031701,0.9439787021409105,1.4142257148760309,1.6228101203725722,1.2313505137174467,-1.7468402070129758,-1.4567517242586863,1.3774441936721316,0.18134633095221853,-1.5456151100196982,-1.4168707634236695,1.9480232515938605,0.6799410819725695,1.3774441936721316,0.3001618076308153,1.4423128104660172,2.2462203114473858
5,0.0013386239882997382,0.10985386491915981,0.018251409252213444,-0.00946527548931914,0.07681667603179049,0.2250256889597785,0.9982865091329758,0.8436927145927668,0.8025382600981628,0.8909954857145653,1.0219932267968264,1.0040806798078343,1.2021457874180719,0.8183560485801753,0.7644918147372963,1.2413047877306946,0.9018621399842459,1.3472197742136045,-1.4168707634236695,-1.3680538196629648,-0.13869424271965636,0.2841101345976344,-1.7597477379056372,-1.547600884003184,2.2462203114473858,1.2046818571088238,0.41219255653250053,0.39498251534228596,1.2354613538528616,2.035728269197839
6,0.08159012922355818,0.08989026485044689,0.018611637741734466,-0.03266754128247608,0.047736718955604926,0.24995941173308137,0.9408996744830584,0.8175471782387387,0.8980655549702872,0.8673739637418021,0.9428628099087623,0.9695688350776462,0.9739979080989604,0.7989208287558198,0.8573485968132323,0.9982729227676326,1.0457824506861257,1.1865592781870002,-1.547600884003184,-1.3491889668198451,-0.19197917794320535,0.3582456966477895,0.056077088827291274,-1.7153987856077764,2.035728269197839,0.9831025767848108,0.4616714249543674,0.46233334961552974,1.5756906296901803,1.5763525543513421
7,0.25338557288575436,0.14107886066505462,-0.040521478585455434,-0.15792224771890861,-0.27704319407197747,-0.039671685579390166,1.0438822126341318,1.0629600419684722,1.0295195996458997,0.9731581587649605,1.0179035339319527,1.0127289565568645,1.3542991378823097,1.3793214029281768,1.268827356887551,1.5179134934234988,1.2931828536743966,1.0988499632639452,-1.7153987856077764,-1.4579100924157198,-1.5138427262839174,0.27103712253968293,0.24654591007668525,-2.0708523286518234,1.5763525543513421,2.225700646951361,1.5396157356568458,0.4394969488054371,1.3289582122420076,1.0817293512979638
8,0.24698576197994696,0.10019214315741819,-0.05949243134840072,-0.12053878324819266,-0.17274874516658822,0.053521081946091266,1.073510745459878,1.027738057916194,0.9415770928093561,0.9711403434962061,1.0863092140056019,1.0757417721195954,1.4414179979375248,1.1473734601077656,1.227435903788257,1.4321542642022735,1.3239740611828092,1.2677481553586696,-2.0708523286518234,-1.7289682411615992,-1.5694443978215338,-1.7245002496987551,-1.7471711693435568,-0.12942729746338696,1.0817293512979638,2.2465512737779676,1.0731243307028562,2.3466673787787347,0.7643364762707372,1.3279653252502646
9,0.1432841596500046,-0.013611622851541891,-0.004380069862452083,0.16317806256361164,0.18576504926219567,0.23952678304611388,1.1251850642337344,0.8635676934762956,0.8038177272225641,0.7814093883256448,0.89071025823756,0.875077225172213,1.1193140517334241,0.7018409147681417,0.8269346367406556,0.7362083846587397,1.076395963643435,1.0492072605118223,-0.12942729746338696,0.21196034653096563,0.2273500949029844,-1.6462276585163371,-1.7003399995663386,-0.014583368751762776,1.3279653252502646,0.451742555036936,1.252505913877785,1.8877881074281102,1.9155889431969182,0.8419471427919933
10,-0.015231914873566484,-0.15414883565692386,-0.07342856033231045,0.1704723978734624,0.29203969331694146,0.21361479307142928,0.9802732143241879,0.7701742252304232,0.8511374401314794,0.849932798020429,0.9141134794968073,0.8047661490070597,0.9049678582380937,0.8165488635740858,0.8817933705831704,1.0806501234182497,1.1146567814688595,1.016146657301784,-0.014583368751762776,0.22453691509304546,0.22453691509304546,-1.6927278659629743,-1.6900801673183259,0.16066118529090292,0.8419471427919933,0.22453691509304546,1.0842115687773215,2.1017552541487583,0.8422781051225743,0.3863774947471787
11,-0.05755273247296018,-0.1313081965557218,-0.10638159608213586,0.06323672136815493,0.22428653732797918,0.19521782994921852,0.8219678177148694,0.6625078170730896,0.9430376173736524,0.9388544056392817,1.014923288241388,0.9726033889519735,0.7862390685913501,0.890793030780167,1.0987428677239583,1.276204633119908,0.9744047127253097,1.2105932685433478,0.16066118529090292,-1.3420732767123524,-1.3928759944565434,-2.090213624990815,-0.19065532862088114,0.2425743621097127,0.3863774947471787,1.4060724352673923,2.1762217785294946,1.2238776722825246,0.34649653391216223,0.38654297591246917
